date_received,complaint_id,rand_client,phonefinal,vru_line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time,year,month,day,weekday,service_seconds,start_hour,service_outlier,agent_handled
2017-03-16,NO_COMPLAINT,-1.0,5069795040,AA0106,36175.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:12:16,1900-01-01 12:12:21,0 days 00:00:05,2017,3,16,Thursday,5.0,12,False,0
2017-09-19,NO_COMPLAINT,-1.0,3794434772,AA0102,36188.0,0.0,NE,Hang,NO_SERVER,1900-01-01 09:50:30,1900-01-01 09:50:35,0 days 00:00:05,2017,9,19,Tuesday,5.0,9,False,0
2014-12-21,NO_COMPLAINT,-1.0,4396296067,AA0214,36190.0,0.0,PS,Hang,NO_SERVER,1900-01-01 11:25:45,1900-01-01 11:25:48,0 days 00:00:03,2014,12,21,Sunday,3.0,11,False,0
2017-11-11,NO_COMPLAINT,-1.0,7105787696,AA0103,36204.0,2.0,PS,Hang,NO_SERVER,1900-01-01 14:00:11,1900-01-01 14:00:15,0 days 00:00:04,2017,11,11,Saturday,4.0,14,False,0
2019-09-21,NO_COMPLAINT,-1.0,5594483282,AA0105,36206.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:29:07,1900-01-01 13:29:08,0 days 00:00:01,2019,9,21,Saturday,1.0,13,False,0
2017-09-15,NO_COMPLAINT,-1.0,9643289093,AA0214,36207.0,0.0,PS,Hang,NO_SERVER,1900-01-01 09:46:56,1900-01-01 09:46:57,0 days 00:00:01,2017,9,15,Friday,1.0,9,False,0
2014-02-13,NO_COMPLAINT,-1.0,9226989333,AA0206,36208.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:31:55,1900-01-01 14:31:56,0 days 00:00:01,2014,2,13,Thursday,1.0,14,False,0
2013-05-14,NO_COMPLAINT,-1.0,1374074390,AA0102,36209.0,1.0,PS,Hang,NO_SERVER,1900-01-01 16:30:36,1900-01-01 16:30:37,0 days 00:00:01,2013,5,14,Tuesday,1.0,16,False,0
2014-08-24,NO_COMPLAINT,-1.0,5698484390,AA0106,36219.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:30:42,1900-01-01 14:30:47,0 days 00:00:05,2014,8,24,Sunday,5.0,14,False,0
2014-08-04,NO_COMPLAINT,-1.0,2127771024,AA0203,36224.0,0.0,PS,Hang,NO_SERVER,1900-01-01 15:44:03,1900-01-01 15:44:08,0 days 00:00:05,2014,8,4,Monday,5.0,15,False,0
2019-05-11,NO_COMPLAINT,-1.0,9414061571,AA0206,36226.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:11:58,1900-01-01 13:12:01,0 days 00:00:03,2019,5,11,Saturday,3.0,13,False,0
2015-01-28,NO_COMPLAINT,-1.0,8473387957,AA0103,30076.0,1.0,PS,Hang,NO_SERVER,1900-01-01 14:59:03,1900-01-01 14:59:08,0 days 00:00:05,2015,1,28,Wednesday,5.0,14,False,0
2015-11-21,NO_COMPLAINT,-1.0,2508024023,AA0205,30080.0,0.0,NW,Hang,NO_SERVER,1900-01-01 10:06:06,1900-01-01 10:06:11,0 days 00:00:05,2015,11,21,Saturday,5.0,10,False,0
2014-07-11,NO_COMPLAINT,-1.0,5927492321,AA0105,30083.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:46:10,1900-01-01 09:46:14,0 days 00:00:04,2014,7,11,Friday,4.0,9,False,0
2016-06-12,NO_COMPLAINT,-1.0,3238640051,AA0110,30093.0,2.0,PS,Hang,NO_SERVER,1900-01-01 13:42:20,1900-01-01 13:42:23,0 days 00:00:03,2016,6,12,Sunday,3.0,13,False,0
2016-06-18,NO_COMPLAINT,-1.0,8631666167,AA0210,30118.0,2.0,NE,Hang,NO_SERVER,1900-01-01 15:58:35,1900-01-01 15:58:39,0 days 00:00:04,2016,6,18,Saturday,4.0,15,False,0
2015-03-19,NO_COMPLAINT,-1.0,7703679290,AA0115,30122.0,0.0,PS,Hang,NO_SERVER,1900-01-01 16:21:02,1900-01-01 16:21:03,0 days 00:00:01,2015,3,19,Thursday,1.0,16,False,0
2014-09-14,NO_COMPLAINT,-1.0,8484594521,AA0209,30125.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:39:34,1900-01-01 09:39:39,0 days 00:00:05,2014,9,14,Sunday,5.0,9,False,0
2017-11-24,NO_COMPLAINT,-1.0,6832317510,AA0103,30126.0,0.0,PS,Hang,NO_SERVER,1900-01-01 14:06:50,1900-01-01 14:06:51,0 days 00:00:01,2017,11,24,Friday,1.0,14,False,0
2014-02-11,NO_COMPLAINT,-1.0,1117791962,AA0110,30137.0,1.0,PS,Hang,NO_SERVER,1900-01-01 11:52:50,1900-01-01 11:52:51,0 days 00:00:01,2014,2,11,Tuesday,1.0,11,False,0
2014-01-21,NO_COMPLAINT,-1.0,5826497899,AA0106,30144.0,1.0,PS,Hang,NO_SERVER,1900-01-01 11:33:13,1900-01-01 11:33:17,0 days 00:00:04,2014,1,21,Tuesday,4.0,11,False,0
2017-05-01,NO_COMPLAINT,-1.0,6021118050,AA0206,30149.0,0.0,PS,Hang,NO_SERVER,1900-01-01 09:44:26,1900-01-01 09:44:27,0 days 00:00:01,2017,5,1,Monday,1.0,9,False,0
2013-12-21,NO_COMPLAINT,-1.0,3157086498,AA0104,30153.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:49:46,1900-01-01 14:49:48,0 days 00:00:02,2013,12,21,Saturday,2.0,14,False,0
2017-10-03,NO_COMPLAINT,-1.0,7819956192,AA0203,30154.0,1.0,PS,Hang,NO_SERVER,1900-01-01 13:07:11,1900-01-01 13:07:13,0 days 00:00:02,2017,10,3,Tuesday,2.0,13,False,0
2013-07-10,NO_COMPLAINT,-1.0,1211360180,AA0101,30158.0,0.0,NW,Hang,NO_SERVER,1900-01-01 15:55:59,1900-01-01 15:56:04,0 days 00:00:05,2013,7,10,Wednesday,5.0,15,False,0
2013-12-08,NO_COMPLAINT,-1.0,7874081352,AA0104,30173.0,0.0,PS,Hang,NO_SERVER,1900-01-01 14:56:46,1900-01-01 14:56:47,0 days 00:00:01,2013,12,8,Sunday,1.0,14,False,0
2018-03-06,NO_COMPLAINT,-1.0,9140775501,AA0206,30176.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:43:38,1900-01-01 12:43:43,0 days 00:00:05,2018,3,6,Tuesday,5.0,12,False,0
2014-10-18,NO_COMPLAINT,-1.0,8679154044,AA0216,30179.0,0.0,IN,Hang,NO_SERVER,1900-01-01 16:16:51,1900-01-01 16:16:54,0 days 00:00:03,2014,10,18,Saturday,3.0,16,False,0
2016-07-27,NO_COMPLAINT,-1.0,9155337277,AA0115,30210.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:31:50,1900-01-01 13:31:55,0 days 00:00:05,2016,7,27,Wednesday,5.0,13,False,0
2016-12-15,NO_COMPLAINT,-1.0,4383593061,AA0115,30211.0,0.0,PS,Hang,NO_SERVER,1900-01-01 11:24:40,1900-01-01 11:24:43,0 days 00:00:03,2016,12,15,Thursday,3.0,11,False,0
2018-12-19,NO_COMPLAINT,-1.0,2124818596,AA0216,30219.0,0.0,IN,Hang,NO_SERVER,1900-01-01 10:31:12,1900-01-01 10:31:14,0 days 00:00:02,2018,12,19,Wednesday,2.0,10,False,0
2014-09-03,NO_COMPLAINT,-1.0,5859411902,AA0112,30220.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:42:36,1900-01-01 09:42:40,0 days 00:00:04,2014,9,3,Wednesday,4.0,9,False,0
2014-10-16,NO_COMPLAINT,-1.0,2296072145,AA0205,30226.0,0.0,PS,Hang,NO_SERVER,1900-01-01 10:20:29,1900-01-01 10:20:31,0 days 00:00:02,2014,10,16,Thursday,2.0,10,False,0
2014-01-22,NO_COMPLAINT,-1.0,2122802432,AA0216,30237.0,0.0,IN,Hang,NO_SERVER,1900-01-01 15:04:46,1900-01-01 15:04:48,0 days 00:00:02,2014,1,22,Wednesday,2.0,15,False,0
2016-10-20,NO_COMPLAINT,-1.0,1217930525,AA0115,30249.0,1.0,PS,Hang,NO_SERVER,1900-01-01 13:50:41,1900-01-01 13:50:45,0 days 00:00:04,2016,10,20,Thursday,4.0,13,False,0
2017-05-20,NO_COMPLAINT,-1.0,2127123256,AA0213,30255.0,1.0,NE,Hang,NO_SERVER,1900-01-01 12:20:54,1900-01-01 12:20:56,0 days 00:00:02,2017,5,20,Saturday,2.0,12,False,0
2015-07-18,NO_COMPLAINT,-1.0,1639210813,AA0214,30260.0,1.0,PS,Hang,NO_SERVER,1900-01-01 12:52:42,1900-01-01 12:52:43,0 days 00:00:01,2015,7,18,Saturday,1.0,12,False,0
2015-05-23,NO_COMPLAINT,-1.0,1369858380,AA0206,30265.0,0.0,NW,Hang,NO_SERVER,1900-01-01 11:20:24,1900-01-01 11:20:26,0 days 00:00:02,2015,5,23,Saturday,2.0,11,False,0
2014-10-03,NO_COMPLAINT,-1.0,7470516770,AA0202,30267.0,1.0,PS,Hang,NO_SERVER,1900-01-01 12:27:45,1900-01-01 12:27:49,0 days 00:00:04,2014,10,3,Friday,4.0,12,False,0
2017-02-19,NO_COMPLAINT,-1.0,9974001160,AA0101,30279.0,0.0,PS,Hang,NO_SERVER,1900-01-01 16:16:43,1900-01-01 16:16:47,0 days 00:00:04,2017,2,19,Sunday,4.0,16,False,0
2018-07-04,NO_COMPLAINT,-1.0,2128170944,AA0215,30286.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:04:18,1900-01-01 16:04:22,0 days 00:00:04,2018,7,4,Wednesday,4.0,16,False,0
2013-02-24,NO_COMPLAINT,-1.0,3979512603,AA0209,30293.0,2.0,NE,Hang,NO_SERVER,1900-01-01 09:48:36,1900-01-01 09:48:39,0 days 00:00:03,2013,2,24,Sunday,3.0,9,False,0
2017-02-27,NO_COMPLAINT,-1.0,2780968216,AA0210,30312.0,0.0,NW,Hang,NO_SERVER,1900-01-01 13:48:23,1900-01-01 13:48:26,0 days 00:00:03,2017,2,27,Monday,3.0,13,False,0
2013-08-09,NO_COMPLAINT,-1.0,8028422969,AA0214,30314.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:35:01,1900-01-01 12:35:03,0 days 00:00:02,2013,8,9,Friday,2.0,12,False,0
2015-10-28,NO_COMPLAINT,-1.0,5042582392,AA0206,30324.0,0.0,PS,Hang,NO_SERVER,1900-01-01 09:45:27,1900-01-01 09:45:31,0 days 00:00:04,2015,10,28,Wednesday,4.0,9,False,0
2016-01-15,NO_COMPLAINT,-1.0,4927514353,AA0201,30330.0,1.0,PS,Hang,NO_SERVER,1900-01-01 16:14:37,1900-01-01 16:14:39,0 days 00:00:02,2016,1,15,Friday,2.0,16,False,0
2013-07-09,NO_COMPLAINT,-1.0,2072380903,AA0203,30331.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:53:26,1900-01-01 12:53:31,0 days 00:00:05,2013,7,9,Tuesday,5.0,12,False,0
2014-09-07,NO_COMPLAINT,-1.0,7169749850,AA0115,30352.0,0.0,NW,Hang,NO_SERVER,1900-01-01 11:08:56,1900-01-01 11:08:57,0 days 00:00:01,2014,9,7,Sunday,1.0,11,False,0
2015-12-27,NO_COMPLAINT,-1.0,9351702730,AA0106,30363.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:19:12,1900-01-01 12:19:14,0 days 00:00:02,2015,12,27,Sunday,2.0,12,False,0
2015-11-09,NO_COMPLAINT,-1.0,5083115237,AA0106,30388.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:39:12,1900-01-01 16:39:14,0 days 00:00:02,2015,11,9,Monday,2.0,16,False,0
2015-07-05,NO_COMPLAINT,-1.0,3799121534,AA0104,30391.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:08:31,1900-01-01 16:08:32,0 days 00:00:01,2015,7,5,Sunday,1.0,16,False,0
2016-11-21,NO_COMPLAINT,-1.0,8144520875,AA0116,30396.0,0.0,IN,Hang,NO_SERVER,1900-01-01 16:33:09,1900-01-01 16:33:13,0 days 00:00:04,2016,11,21,Monday,4.0,16,False,0
2015-02-09,NO_COMPLAINT,-1.0,1106610836,AA0101,30399.0,0.0,NW,Hang,NO_SERVER,1900-01-01 11:50:44,1900-01-01 11:50:46,0 days 00:00:02,2015,2,9,Monday,2.0,11,False,0
2019-02-04,NO_COMPLAINT,-1.0,6172799426,AA0104,30402.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:36:41,1900-01-01 09:36:42,0 days 00:00:01,2019,2,4,Monday,1.0,9,False,0
2014-11-16,NO_COMPLAINT,-1.0,2129925486,AA0105,30406.0,2.0,PS,Hang,NO_SERVER,1900-01-01 12:36:11,1900-01-01 12:36:16,0 days 00:00:05,2014,11,16,Sunday,5.0,12,False,0
2015-11-15,NO_COMPLAINT,-1.0,2127236027,AA0202,30424.0,0.0,PS,Hang,NO_SERVER,1900-01-01 16:22:23,1900-01-01 16:22:24,0 days 00:00:01,2015,11,15,Sunday,1.0,16,False,0
2017-12-08,NO_COMPLAINT,-1.0,1016453264,AA0204,30427.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:34:33,1900-01-01 12:34:35,0 days 00:00:02,2017,12,8,Friday,2.0,12,False,0
2016-05-09,NO_COMPLAINT,-1.0,9472698060,AA0214,30431.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:07:42,1900-01-01 16:07:46,0 days 00:00:04,2016,5,9,Monday,4.0,16,False,0
2014-06-14,NO_COMPLAINT,-1.0,5533577416,AA0214,30442.0,2.0,PS,Hang,NO_SERVER,1900-01-01 13:55:11,1900-01-01 13:55:16,0 days 00:00:05,2014,6,14,Saturday,5.0,13,False,0
2016-08-02,NO_COMPLAINT,-1.0,3151332228,AA0202,30446.0,1.0,NE,Hang,NO_SERVER,1900-01-01 15:21:15,1900-01-01 15:21:19,0 days 00:00:04,2016,8,2,Tuesday,4.0,15,False,0
2013-10-28,NO_COMPLAINT,-1.0,5190752574,AA0115,30448.0,1.0,PS,Hang,NO_SERVER,1900-01-01 10:21:37,1900-01-01 10:21:39,0 days 00:00:02,2013,10,28,Monday,2.0,10,False,0
2016-08-06,NO_COMPLAINT,-1.0,8554175872,AA0105,30462.0,2.0,PS,Hang,NO_SERVER,1900-01-01 09:32:10,1900-01-01 09:32:13,0 days 00:00:03,2016,8,6,Saturday,3.0,9,False,0
2018-06-15,NO_COMPLAINT,-1.0,9144643054,AA0109,30464.0,2.0,PS,Hang,NO_SERVER,1900-01-01 15:59:23,1900-01-01 15:59:24,0 days 00:00:01,2018,6,15,Friday,1.0,15,False,0
2018-12-27,NO_COMPLAINT,-1.0,6523949340,AA0202,30466.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:44:31,1900-01-01 12:44:35,0 days 00:00:04,2018,12,27,Thursday,4.0,12,False,0
2019-03-01,NO_COMPLAINT,-1.0,3468260404,AA0103,30492.0,2.0,PS,Hang,NO_SERVER,1900-01-01 13:43:33,1900-01-01 13:43:36,0 days 00:00:03,2019,3,1,Friday,3.0,13,False,0
2015-05-01,NO_COMPLAINT,-1.0,8510992362,AA0216,30511.0,0.0,PS,Hang,NO_SERVER,1900-01-01 12:27:29,1900-01-01 12:27:34,0 days 00:00:05,2015,5,1,Friday,5.0,12,False,0
2019-10-06,NO_COMPLAINT,-1.0,7190654135,AA0209,30513.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:00:56,1900-01-01 14:00:58,0 days 00:00:02,2019,10,6,Sunday,2.0,14,False,0
2015-01-19,NO_COMPLAINT,-1.0,9139095355,AA0206,30519.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:32:39,1900-01-01 16:32:40,0 days 00:00:01,2015,1,19,Monday,1.0,16,False,0
2015-02-11,NO_COMPLAINT,-1.0,5706938068,AA0104,30520.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:22:41,1900-01-01 16:22:43,0 days 00:00:02,2015,2,11,Wednesday,2.0,16,False,0
2019-12-15,NO_COMPLAINT,-1.0,4141866894,AA0104,30538.0,0.0,PS,Hang,NO_SERVER,1900-01-01 14:17:55,1900-01-01 14:17:59,0 days 00:00:04,2019,12,15,Sunday,4.0,14,False,0
2017-12-05,NO_COMPLAINT,-1.0,7873788249,AA0103,30541.0,2.0,PS,Hang,NO_SERVER,1900-01-01 09:19:37,1900-01-01 09:19:42,0 days 00:00:05,2017,12,5,Tuesday,5.0,9,False,0
2014-06-21,NO_COMPLAINT,-1.0,6173107209,AA0105,30544.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:24:38,1900-01-01 14:24:39,0 days 00:00:01,2014,6,21,Saturday,1.0,14,False,0
2016-05-18,NO_COMPLAINT,-1.0,5798190259,AA0101,30549.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:28:40,1900-01-01 13:28:41,0 days 00:00:01,2016,5,18,Wednesday,1.0,13,False,0
2017-07-23,NO_COMPLAINT,-1.0,5044219666,AA0214,30553.0,1.0,PS,Hang,NO_SERVER,1900-01-01 13:10:39,1900-01-01 13:10:40,0 days 00:00:01,2017,7,23,Sunday,1.0,13,False,0
2019-09-05,NO_COMPLAINT,-1.0,6736753814,AA0215,30557.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:05:53,1900-01-01 14:05:57,0 days 00:00:04,2019,9,5,Thursday,4.0,14,False,0
2014-10-26,NO_COMPLAINT,-1.0,8135174859,AA0209,30562.0,2.0,PS,Hang,NO_SERVER,1900-01-01 16:29:56,1900-01-01 16:29:59,0 days 00:00:03,2014,10,26,Sunday,3.0,16,False,0
2013-04-01,NO_COMPLAINT,-1.0,3016243331,AA0205,30566.0,2.0,PS,Hang,NO_SERVER,1900-01-01 10:53:25,1900-01-01 10:53:28,0 days 00:00:03,2013,4,1,Monday,3.0,10,False,0
2013-11-13,NO_COMPLAINT,-1.0,1793342736,AA0105,30567.0,1.0,PS,Hang,NO_SERVER,1900-01-01 09:23:20,1900-01-01 09:23:23,0 days 00:00:03,2013,11,13,Wednesday,3.0,9,False,0
2016-03-01,NO_COMPLAINT,-1.0,9571234213,AA0201,30569.0,0.0,PS,Hang,NO_SERVER,1900-01-01 10:24:49,1900-01-01 10:24:52,0 days 00:00:03,2016,3,1,Tuesday,3.0,10,False,0
2013-12-27,NO_COMPLAINT,-1.0,9783927379,AA0209,30577.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:08:11,1900-01-01 14:08:13,0 days 00:00:02,2013,12,27,Friday,2.0,14,False,0
2018-05-24,NO_COMPLAINT,-1.0,1609602425,AA0104,30585.0,0.0,PS,Hang,NO_SERVER,1900-01-01 14:51:33,1900-01-01 14:51:35,0 days 00:00:02,2018,5,24,Thursday,2.0,14,False,0
2018-01-07,NO_COMPLAINT,-1.0,9789244380,AA0106,30589.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:35:39,1900-01-01 12:35:43,0 days 00:00:04,2018,1,7,Sunday,4.0,12,False,0
2014-01-03,NO_COMPLAINT,-1.0,7435842470,AA0206,30591.0,0.0,NE,Hang,NO_SERVER,1900-01-01 09:38:28,1900-01-01 09:38:32,0 days 00:00:04,2014,1,3,Friday,4.0,9,False,0
2019-07-02,NO_COMPLAINT,-1.0,6282468908,AA0106,30592.0,1.0,PS,Hang,NO_SERVER,1900-01-01 12:50:37,1900-01-01 12:50:39,0 days 00:00:02,2019,7,2,Tuesday,2.0,12,False,0
2014-02-17,NO_COMPLAINT,-1.0,2123332794,AA0105,30599.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:33:40,1900-01-01 12:33:45,0 days 00:00:05,2014,2,17,Monday,5.0,12,False,0
2014-09-07,NO_COMPLAINT,-1.0,8096719428,AA0215,30618.0,0.0,NW,Hang,NO_SERVER,1900-01-01 15:07:36,1900-01-01 15:07:37,0 days 00:00:01,2014,9,7,Sunday,1.0,15,False,0
2019-06-06,NO_COMPLAINT,-1.0,5855542122,AA0206,30625.0,0.0,PS,Hang,NO_SERVER,1900-01-01 14:15:40,1900-01-01 14:15:45,0 days 00:00:05,2019,6,6,Thursday,5.0,14,False,0
2019-10-03,NO_COMPLAINT,-1.0,4911164127,AA0110,30630.0,0.0,NW,Hang,NO_SERVER,1900-01-01 16:03:54,1900-01-01 16:03:56,0 days 00:00:02,2019,10,3,Thursday,2.0,16,False,0
2014-09-08,NO_COMPLAINT,-1.0,6136393268,AA0210,30642.0,0.0,NW,Hang,NO_SERVER,1900-01-01 15:22:00,1900-01-01 15:22:05,0 days 00:00:05,2014,9,8,Monday,5.0,15,False,0
2013-09-11,NO_COMPLAINT,-1.0,6248442198,AA0103,30652.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:16:27,1900-01-01 13:16:31,0 days 00:00:04,2013,9,11,Wednesday,4.0,13,False,0
2015-01-08,NO_COMPLAINT,-1.0,5727961841,AA0206,30658.0,1.0,PS,Hang,NO_SERVER,1900-01-01 09:39:53,1900-01-01 09:39:56,0 days 00:00:03,2015,1,8,Thursday,3.0,9,False,0
2018-12-27,NO_COMPLAINT,-1.0,2816295554,AA0105,30661.0,1.0,PS,Hang,NO_SERVER,1900-01-01 14:58:47,1900-01-01 14:58:50,0 days 00:00:03,2018,12,27,Thursday,3.0,14,False,0
2018-11-26,NO_COMPLAINT,-1.0,5840813628,AA0206,30665.0,2.0,PS,Hang,NO_SERVER,1900-01-01 15:35:12,1900-01-01 15:35:16,0 days 00:00:04,2018,11,26,Monday,4.0,15,False,0
2013-08-25,NO_COMPLAINT,-1.0,2121322122,AA0110,30666.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:28:58,1900-01-01 09:29:02,0 days 00:00:04,2013,8,25,Sunday,4.0,9,False,0
2018-12-21,NO_COMPLAINT,-1.0,2552924122,AA0109,30667.0,2.0,PS,Hang,NO_SERVER,1900-01-01 14:52:34,1900-01-01 14:52:39,0 days 00:00:05,2018,12,21,Friday,5.0,14,False,0
2017-07-02,NO_COMPLAINT,-1.0,2458847140,AA0106,30670.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:03:54,1900-01-01 13:03:58,0 days 00:00:04,2017,7,2,Sunday,4.0,13,False,0
2019-11-03,NO_COMPLAINT,-1.0,2129402476,AA0209,30676.0,0.0,NW,Hang,NO_SERVER,1900-01-01 15:39:51,1900-01-01 15:39:53,0 days 00:00:02,2019,11,3,Sunday,2.0,15,False,0
2013-01-07,NO_COMPLAINT,-1.0,1600370960,AA0106,30689.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:28:02,1900-01-01 12:28:06,0 days 00:00:04,2013,1,7,Monday,4.0,12,False,0
2017-06-20,NO_COMPLAINT,-1.0,7849622992,AA0102,30699.0,0.0,NW,Hang,NO_SERVER,1900-01-01 12:01:05,1900-01-01 12:01:09,0 days 00:00:04,2017,6,20,Tuesday,4.0,12,False,0
2019-10-26,NO_COMPLAINT,-1.0,4134762593,AA0209,30709.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:36:02,1900-01-01 09:36:03,0 days 00:00:01,2019,10,26,Saturday,1.0,9,False,0
2014-04-12,NO_COMPLAINT,-1.0,7163188687,AA0206,30710.0,1.0,PS,Hang,NO_SERVER,1900-01-01 11:20:54,1900-01-01 11:20:59,0 days 00:00:05,2014,4,12,Saturday,5.0,11,False,0
2015-01-24,NO_COMPLAINT,-1.0,8881421355,AA0106,30729.0,0.0,NW,Hang,NO_SERVER,1900-01-01 10:43:37,1900-01-01 10:43:38,0 days 00:00:01,2015,1,24,Saturday,1.0,10,False,0
2016-10-17,NO_COMPLAINT,-1.0,9186658581,AA0216,30746.0,0.0,IN,Hang,NO_SERVER,1900-01-01 15:54:58,1900-01-01 15:55:02,0 days 00:00:04,2016,10,17,Monday,4.0,15,False,0
2013-05-15,NO_COMPLAINT,-1.0,6185017822,AA0210,30750.0,1.0,PS,Hang,NO_SERVER,1900-01-01 14:23:17,1900-01-01 14:23:18,0 days 00:00:01,2013,5,15,Wednesday,1.0,14,False,0
2018-03-17,NO_COMPLAINT,-1.0,8255204294,AA0214,30756.0,0.0,NW,Hang,NO_SERVER,1900-01-01 10:49:50,1900-01-01 10:49:54,0 days 00:00:04,2018,3,17,Saturday,4.0,10,False,0
2014-04-09,NO_COMPLAINT,-1.0,6172851067,AA0103,30761.0,2.0,NE,Hang,NO_SERVER,1900-01-01 15:54:01,1900-01-01 15:54:03,0 days 00:00:02,2014,4,9,Wednesday,2.0,15,False,0
2018-05-21,NO_COMPLAINT,-1.0,7873729637,AA0214,30762.0,1.0,PS,Hang,NO_SERVER,1900-01-01 16:29:59,1900-01-01 16:30:04,0 days 00:00:05,2018,5,21,Monday,5.0,16,False,0
2018-12-02,NO_COMPLAINT,-1.0,7091464033,AA0205,30768.0,1.0,PS,Hang,NO_SERVER,1900-01-01 14:13:57,1900-01-01 14:13:59,0 days 00:00:02,2018,12,2,Sunday,2.0,14,False,0
2015-05-24,NO_COMPLAINT,-1.0,1500129925,AA0206,30790.0,0.0,NW,Hang,NO_SERVER,1900-01-01 13:38:20,1900-01-01 13:38:23,0 days 00:00:03,2015,5,24,Sunday,3.0,13,False,0
2015-10-13,NO_COMPLAINT,-1.0,2845884005,AA0103,30801.0,0.0,PS,Hang,NO_SERVER,1900-01-01 12:15:48,1900-01-01 12:15:51,0 days 00:00:03,2015,10,13,Tuesday,3.0,12,False,0
2018-12-11,NO_COMPLAINT,-1.0,7262819507,AA0102,30816.0,2.0,PS,Hang,NO_SERVER,1900-01-01 12:08:55,1900-01-01 12:08:57,0 days 00:00:02,2018,12,11,Tuesday,2.0,12,False,0
2019-04-16,NO_COMPLAINT,-1.0,4889775369,AA0203,30822.0,1.0,PS,Hang,NO_SERVER,1900-01-01 15:31:30,1900-01-01 15:31:31,0 days 00:00:01,2019,4,16,Tuesday,1.0,15,False,0
2017-11-04,NO_COMPLAINT,-1.0,7139931632,AA0213,30824.0,0.0,PS,Hang,NO_SERVER,1900-01-01 13:35:49,1900-01-01 13:35:50,0 days 00:00:01,2017,11,4,Saturday,1.0,13,False,0
2019-12-06,NO_COMPLAINT,-1.0,4389699520,AA0104,30830.0,0.0,NW,Hang,NO_SERVER,1900-01-01 09:38:49,1900-01-01 09:38:52,0 days 00:00:03,2019,12,6,Friday,3.0,9,False,0
2018-02-11,NO_COMPLAINT,-1.0,9295600417,AA0115,30834.0,2.0,PS,Hang,NO_SERVER,1900-01-01 10:51:45,1900-01-01 10:51:46,0 days 00:00:01,2018,2,11,Sunday,1.0,10,False,0
2019-11-08,NO_COMPLAINT,-1.0,6185017822,AA0109,30837.0,0.0,NW,Hang,NO_SERVER,1900-01-01 15:34:08,1900-01-01 15:34:11,0 days 00:00:03,2019,11,8,Friday,3.0,15,False,0
2018-10-18,NO_COMPLAINT,-1.0,1238283437,AA0101,30840.0,0.0,PS,Hang,NO_SERVER,1900-01-01 15:22:59,1900-01-01 15:23:01,0 days 00:00:02,2018,10,18,Thursday,2.0,15,False,0
2019-09-03,NO_COMPLAINT,-1.0,7817680826,AA0205,30841.0,0.0,PS,Hang,NO_SERVER,1900-01-01 15:31:46,1900-01-01 15:31:48,0 days 00:00:02,2019,9,3,Tuesday,2.0,15,False,0
2014-12-28,NO_COMPLAINT,-1.0,6178868419,AA0106,30847.0,0.0,NW,Hang,NO_SERVER,1900-01-01 14:10:20,1900-01-01 14:10:24,0 days 00:00:04,2014,12,28,Sunday,4.0,14,False,0
2018-06-20,NO_COMPLAINT,-1.0,6171865055,AA0210,30848.0,0.0,NW,Hang,NO_SERVER,1900-01-01 11:08:54,1900-01-01 11:08:55,0 days 00:00:01,2018,6,20,Wednesday,1.0,11,False,0
